path,kind,status,bytes,pages,fonts,vs_v12,finding
04-Stationery/EDM-Purchase-Order.pdf,document,output,18665,1,HDGQXH+Montserrat-Bold;HQFGZV+Montserrat;UTEHVE+Montserrat-Ultra-Bold;XJHXHJ+Montserrat-Semi-Bold,unchanged,
04-Stationery/EDM-Quotation.pdf,document,output,19773,1,HDGQXH+Montserrat-Bold;HQFGZV+Montserrat;UTEHVE+Montserrat-Ultra-Bold;XJHXHJ+Montserrat-Semi-Bold,unchanged,
04-Stationery/EDM-Receipt.pdf,document,output,18110,1,HDGQXH+Montserrat-Bold;HQFGZV+Montserrat;UTEHVE+Montserrat-Ultra-Bold;XJHXHJ+Montserrat-Semi-Bold,unchanged,
04-Stationery/EDM-With-Compliments-Slip.pdf,document,output,10891,1,HQFGZV+Montserrat;UTEHVE+Montserrat-Ultra-Bold;XJHXHJ+Montserrat-Semi-Bold,unchanged,
04-Stationery/Email-Signature/EDM-Email-Signature-Christopher-Simon.html,source/app,live,124903,,,unchanged,
04-Stationery/Email-Signature/EDM-Email-Signature-Damien-Meenan.html,source/app,live,124894,,,unchanged,
04-Stationery/Email-Signature/EDM-Email-Signature-Eddie-Duffy.html,source/app,live,124966,,,unchanged,
04-Stationery/Email-Signature/EDM-Email-Signature-Install-Guide.pdf,document,output,49928,1,CPVXYF+MontserratThin-SemiBold;CUZOYA+MontserratThin-Regular;XXXLFN+MontserratThin-Bold,unchanged,
04-Stationery/Email-Signature/EDM-Email-Signature-Kenny-Buchanan.html,source/app,live,124887,,,unchanged,
04-Stationery/Email-Signature/EDM-Email-Signatures-Preview.png,image,live,197797,,,unchanged,
05-Brand-Applications/EDM-Site-Workwear.png,image,live,179968,,,unchanged,
05-Brand-Applications/EDM-Vehicle-Livery.png,image,live,177057,,,unchanged,
05-Brand-Applications/EDM-iPhone-Wallpaper.png,image,live,114337,,,unchanged,
05-Brand-Applications/_MOCKUPS-refresh-before-production.txt,documentation,live,1124,,,unchanged,
06-Templates/EDM-Photography-Case-Study-Brief.pdf,document,output,125164,3,HDGQXH+Montserrat-Bold;HQFGZV+Montserrat;MHSHUU+Montserrat-Italic;XJHXHJ+Montserrat-Semi-Bold,unchanged,
06-Templates/EDM-Project-Profile-Template.pdf,document,output,159955,1,HDGQXH+Montserrat-Bold;HQFGZV+Montserrat;XJHXHJ+Montserrat-Semi-Bold,unchanged,
06-Templates/EDM-Tender-Cover-Template.pdf,document,output,157587,1,HDGQXH+Montserrat-Bold;HQFGZV+Montserrat;XJHXHJ+Montserrat-Semi-Bold,unchanged,
07-Social-Media/EDM-Email-Header.png,image,live,13638,,,unchanged,
07-Social-Media/EDM-LinkedIn-Avatar-400x400.png,image,live,26107,,,unchanged,
07-Social-Media/EDM-LinkedIn-Company-Banner-1128x191.png,image,live,27474,,,unchanged,
07-Social-Media/EDM-LinkedIn-Company-Banner-1128x191@2x.png,image,live,39353,,,unchanged,
07-Social-Media/EDM-LinkedIn-Personal-Banner-CEO-1584x396.png,image,live,52991,,,unchanged,
07-Social-Media/EDM-LinkedIn-Personal-Banner-COO-1584x396.png,image,live,56705,,,unchanged,
07-Social-Media/EDM-Post-Capability.png,image,live,51298,,,unchanged,
07-Social-Media/EDM-Post-Hiring.png,image,live,54314,,,unchanged,
07-Social-Media/EDM-Post-Positioning.png,image,live,36591,,,unchanged,
07-Social-Media/EDM-Social-Share-OG.png,image,live,49847,,,unchanged,
08-Site-Signage/EDM-Hoarding.png,image,live,72290,,,unchanged,
08-Site-Signage/EDM-PPE-Safety-Sign.png,image,live,45504,,,unchanged,
08-Site-Signage/EDM-Site-Information-Board.png,image,live,75399,,,unchanged,
09-Document-Sources/PHOTOGRAPHY-BRIEF-leadership.md,documentation,source,3956,,,unchanged,
09-Document-Sources/README.md,documentation,source,4484,,,changed,
09-Document-Sources/assets/edm-doc.css,code,source,10796,,,unchanged,
09-Document-Sources/assets/edm-logo.png,image,source,148896,,,unchanged,
09-Document-Sources/assets/fonts/montserrat-300.ttf,font,source,48532,,,unchanged,
09-Document-Sources/assets/fonts/montserrat-400.ttf,font,source,48532,,,unchanged,
09-Document-Sources/assets/fonts/montserrat-600.ttf,font,source,48644,,,unchanged,
09-Document-Sources/assets/fonts/montserrat-700.ttf,font,source,48520,,,unchanged,
09-Document-Sources/assets/people/_originals/christopher-simon-1520x1900.jpg,image,source,363333,,,unchanged,
09-Document-Sources/assets/people/_originals/christopher-simon-as-supplied.jpeg,image,source,109838,,,unchanged,
09-Document-Sources/assets/people/_originals/damien-meenan-1520x1900.jpg,image,source,264773,,,unchanged,
09-Document-Sources/assets/people/_originals/damien-meenan-as-supplied.jpeg,image,source,109803,,,unchanged,
09-Document-Sources/assets/people/_originals/eddie-duffy-1520x1900.jpg,image,source,213874,,,unchanged,
09-Document-Sources/assets/people/_originals/eddie-duffy-as-supplied.jpeg,image,source,146316,,,unchanged,
09-Document-Sources/assets/people/christopher-simon.jpg,image,source,125660,,,unchanged,
09-Document-Sources/assets/people/damien-meenan.jpg,image,source,92360,,,unchanged,
09-Document-Sources/assets/people/eddie-duffy.jpg,image,source,69425,,,unchanged,
09-Document-Sources/assets/people/kenny-buchanan.jpg,image,source,91963,,,unchanged,
09-Document-Sources/brand-guidelines.html,source/app,source,15109,,,unchanged,
09-Document-Sources/build.sh,code,source,3179,,,unchanged,D4 checks 5 of 22 banned words; reports but never fails; undeclared poppler dependency
09-Document-Sources/capability-statement-public.html,source/app,source,43659,,,changed,
09-Document-Sources/corporate-brochure-public.html,source/app,source,35621,,,changed,
09-Document-Sources/handover-standard.html,source/app,source,3737,,,unchanged,
09-Stationery-Sources/README.md,documentation,source,2711,,,unchanged,
09-Stationery-Sources/email-signature.html,source/app,source,1913,,,unchanged,
09-Stationery-Sources/html-source/card-back.html,source/app,source,52602,,,unchanged,
09-Stationery-Sources/html-source/card-front.html,source/app,source,52609,,,unchanged,
09-Stationery-Sources/html-source/compliments-slip.html,source/app,source,52655,,,unchanged,
09-Stationery-Sources/html-source/continuation.html,source/app,source,52563,,,unchanged,
09-Stationery-Sources/html-source/envelope.html,source/app,source,52423,,,unchanged,
09-Stationery-Sources/html-source/invoice.html,source/app,source,58839,,,unchanged,
09-Stationery-Sources/html-source/letterhead.html,source/app,source,53110,,,unchanged,
09-Stationery-Sources/html-source/purchase-order.html,source/app,source,57769,,,unchanged,
09-Stationery-Sources/html-source/quotation.html,source/app,source,58924,,,unchanged,
09-Stationery-Sources/html-source/receipt.html,source/app,source,55401,,,unchanged,
10-Capability-Deck/EDM-Holdings-Capability-Deck.pptx,presentation,live,576173,,,unchanged,
11-EDM-OS/EDM-OS-TECH-AUDIT.md,documentation,live,8443,,,new in V13,
11-EDM-OS/EDM-OS-go-no-go-memo.md,documentation,live,3016,,,unchanged,
11-EDM-OS/START-HERE.md,documentation,live,2020,,,unchanged,
11-EDM-OS/demo/edm-os-demo.html,source/app,live,31405,,,unchanged,
11-EDM-OS/system/edm-os/.dockerignore,code,live,97,,,unchanged,
11-EDM-OS/system/edm-os/.env.example,code,live,2142,,,unchanged,
11-EDM-OS/system/edm-os/.gitignore,code,live,56,,,unchanged,
11-EDM-OS/system/edm-os/DEPLOY.md,documentation,live,4816,,,unchanged,
11-EDM-OS/system/edm-os/DEPLOYMENT.md,documentation,live,4173,,,unchanged,
11-EDM-OS/system/edm-os/EDM-OS-Internal-First-Build-Plan.pdf,document,output,443723,6,?;TAAAAA+DejaVuSansMono,unchanged,
11-EDM-OS/system/edm-os/EDM-OS-Technical-Blueprint.pdf,document,output,633223,13,?;BBAAAA+LiberationSans-Bold;KAAAAA+LiberationSans;WAAAAA+DejaVuSansMono,unchanged,
11-EDM-OS/system/edm-os/GO-LIVE.md,documentation,live,4146,,,unchanged,
11-EDM-OS/system/edm-os/INTEGRATIONS.md,documentation,live,6381,,,unchanged,
11-EDM-OS/system/edm-os/PILOT.md,documentation,live,5135,,,unchanged,
11-EDM-OS/system/edm-os/README.md,documentation,live,5453,,,unchanged,
11-EDM-OS/system/edm-os/RUNBOOK.md,documentation,live,4142,,,unchanged,
11-EDM-OS/system/edm-os/VERIFICATION.md,documentation,live,11938,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/Dockerfile,other,live,847,,,unchanged,"O4 sets NODE_ENV=development, disabling every boot-time security check"
11-EDM-OS/system/edm-os/apps/api/nest-cli.json,code,live,112,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/package.json,code,live,714,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/app.module.ts,code,code,2023,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/auth/auth.module.ts,code,code,231,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/auth/jwt-auth.guard.ts,code,code,567,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/auth/jwt.strategy.ts,code,code,1212,,,unchanged,O2 email-fallback identity match; role defaults to ADMINISTRATOR; dev-secret fallback
11-EDM-OS/system/edm-os/apps/api/src/auth/public.decorator.ts,code,code,149,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/common/crypto.ts,code,code,1636,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/common/current-user.decorator.ts,code,code,391,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/common/env-validation.ts,code,code,1183,,,unchanged,O4 all checks skipped unless NODE_ENV=production
11-EDM-OS/system/edm-os/apps/api/src/common/feature.decorator.ts,code,code,431,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/common/feature.guard.ts,code,code,1186,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/common/roles.decorator.ts,code,code,189,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/common/roles.guard.ts,code,code,765,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/common/tenant.ts,code,code,341,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/config/org-config.ts,code,code,3600,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/activities/activities.controller.ts,code,code,1140,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/activities/activities.service.ts,code,code,1603,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/activities/dto/create-activity.dto.ts,code,code,567,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/companies/companies.controller.ts,code,code,1666,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/companies/companies.service.ts,code,code,1486,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/companies/dto/create-company.dto.ts,code,code,436,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/companies/dto/update-company.dto.ts,code,code,174,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/contacts/contacts.controller.ts,code,code,1469,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/contacts/contacts.service.ts,code,code,1827,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/contacts/dto/create-contact.dto.ts,code,code,395,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/contacts/dto/update-contact.dto.ts,code,code,174,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/crm.module.ts,code,code,1285,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/dashboard.controller.ts,code,code,1204,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/dashboard.service.ts,code,code,9720,,,unchanged,O9 hardcoded AED 3.5m capacity; local-timezone month bucketing; avgTurnaroundDays fixed at 0
11-EDM-OS/system/edm-os/apps/api/src/crm/leads/dto/convert-lead.dto.ts,code,code,374,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/leads/dto/create-lead.dto.ts,code,code,534,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/leads/dto/update-lead.dto.ts,code,code,162,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/leads/leads.controller.ts,code,code,1831,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/leads/leads.service.ts,code,code,3355,,,unchanged,O6 companyId connected unscoped (cross-tenant)
11-EDM-OS/system/edm-os/apps/api/src/crm/opportunities/dto/convert-to-project.dto.ts,code,code,575,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/opportunities/dto/create-opportunity.dto.ts,code,code,621,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/opportunities/dto/move-stage.dto.ts,code,code,173,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/opportunities/dto/update-opportunity.dto.ts,code,code,190,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/opportunities/opportunities.controller.ts,code,code,2380,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/crm/opportunities/opportunities.service.ts,code,code,6246,,,unchanged,O6 companyId/leadId/managerUserId unscoped; O7 update() silently drops leadId; O8 project-code race
11-EDM-OS/system/edm-os/apps/api/src/documents/documents.controller.ts,code,code,2300,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/documents/documents.module.ts,code,code,394,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/documents/documents.service.ts,code,code,4602,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/documents/dto/add-revision.dto.ts,code,code,283,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/documents/dto/create-document.dto.ts,code,code,761,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/documents/dto/update-document.dto.ts,code,code,182,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/documents/revision.ts,code,code,482,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/cost-items/cost-items.controller.ts,code,code,1445,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/cost-items/cost-items.service.ts,code,code,1360,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/cost-items/dto/create-cost-item.dto.ts,code,code,268,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/cost-items/dto/update-cost-item.dto.ts,code,code,179,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/estimates/dto/create-estimate.dto.ts,code,code,404,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/estimates/dto/create-line.dto.ts,code,code,561,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/estimates/dto/update-estimate.dto.ts,code,code,343,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/estimates/dto/update-line.dto.ts,code,code,162,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/estimates/estimates.controller.ts,code,code,2528,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/estimates/estimates.service.ts,code,code,4204,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/estimates/pricing.ts,code,code,2275,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/estimating.module.ts,code,code,770,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/rates/dto/create-rate.dto.ts,code,code,536,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/rates/dto/update-rate.dto.ts,code,code,162,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/rates/rates.controller.ts,code,code,1380,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/estimating/rates/rates.service.ts,code,code,2069,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/budgets/budgets.controller.ts,code,code,1218,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/budgets/budgets.service.ts,code,code,1628,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/budgets/dto/budget.dto.ts,code,code,599,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/cost-codes/cost-codes.controller.ts,code,code,1211,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/cost-codes/cost-codes.service.ts,code,code,926,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/cost-codes/dto/cost-code.dto.ts,code,code,365,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/finance.controller.ts,code,code,616,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/finance.module.ts,code,code,926,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/finance.service.ts,code,code,3735,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/invoices/dto/invoice.dto.ts,code,code,631,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/invoices/invoices.controller.ts,code,code,1892,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/finance/invoices/invoices.service.ts,code,code,3072,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/health/health.controller.ts,code,code,273,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/hse.controller.ts,code,code,563,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/hse.module.ts,code,code,823,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/hse.service.ts,code,code,1451,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/incidents/dto/create-incident.dto.ts,code,code,567,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/incidents/dto/update-incident.dto.ts,code,code,415,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/incidents/incidents.controller.ts,code,code,1500,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/incidents/incidents.service.ts,code,code,1904,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/risk/dto/create-risk.dto.ts,code,code,478,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/risk/dto/update-risk.dto.ts,code,code,430,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/risk/risk.controller.ts,code,code,1368,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/risk/risk.service.ts,code,code,2007,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/toolbox/dto/create-toolbox.dto.ts,code,code,331,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/toolbox/dto/update-toolbox.dto.ts,code,code,243,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/toolbox/toolbox.controller.ts,code,code,1299,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/hse/toolbox/toolbox.service.ts,code,code,1666,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/docusign-mapping.ts,code,code,1755,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/docusign-oauth.ts,code,code,2125,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/docusign.service.ts,code,code,3732,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/graph-calendar.ts,code,code,2269,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/integrations.controller.ts,code,code,3951,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/integrations.service.ts,code,code,3983,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/microsoft-oauth.ts,code,code,2446,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/whatsapp.service.ts,code,code,2617,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/whatsapp.ts,code,code,1888,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/xero-mapping.ts,code,code,2052,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/xero-oauth.ts,code,code,2238,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/integrations/xero.service.ts,code,code,4044,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/labour/labour.controller.ts,code,code,2628,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/labour/labour.service.ts,code,code,5326,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/labour/labour.ts,code,code,5872,,,unchanged,"O11 9h day and 1.25x OT hardcoded, not in OrgConfig; ""unit-tested"" but no tests exist"
11-EDM-OS/system/edm-os/apps/api/src/main.ts,code,code,979,,,unchanged,O3 CORS reflects any origin with credentials when CORS_ORIGIN unset
11-EDM-OS/system/edm-os/apps/api/src/prisma/prisma.module.ts,code,code,205,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/prisma/prisma.service.ts,code,code,333,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/procurement.controller.ts,code,code,627,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/procurement.module.ts,code,code,825,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/procurement.service.ts,code,code,1140,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/purchase-orders/dto/create-po.dto.ts,code,code,646,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/purchase-orders/dto/receive.dto.ts,code,code,335,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/purchase-orders/dto/update-po.dto.ts,code,code,242,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/purchase-orders/purchase-orders.controller.ts,code,code,2097,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/purchase-orders/purchase-orders.service.ts,code,code,4797,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/suppliers/dto/create-supplier.dto.ts,code,code,431,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/suppliers/dto/update-supplier.dto.ts,code,code,178,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/suppliers/suppliers.controller.ts,code,code,1465,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/procurement/suppliers/suppliers.service.ts,code,code,1309,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/projects/dto/create-project.dto.ts,code,code,773,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/projects/dto/update-project.dto.ts,code,code,174,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/projects/projects.controller.ts,code,code,1492,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/projects/projects.module.ts,code,code,264,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/projects/projects.service.ts,code,code,3117,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/inspections/dto/create-inspection.dto.ts,code,code,517,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/inspections/dto/update-inspection.dto.ts,code,code,404,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/inspections/inspections.controller.ts,code,code,1540,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/inspections/inspections.service.ts,code,code,2485,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/ncrs/dto/create-ncr.dto.ts,code,code,316,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/ncrs/dto/update-ncr.dto.ts,code,code,403,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/ncrs/ncrs.controller.ts,code,code,1811,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/ncrs/ncrs.service.ts,code,code,2247,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/quality.controller.ts,code,code,595,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/quality.module.ts,code,code,1055,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/quality.service.ts,code,code,1603,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/snags/dto/create-snag.dto.ts,code,code,420,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/snags/dto/update-snag.dto.ts,code,code,337,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/snags/snags.controller.ts,code,code,1598,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/snags/snags.service.ts,code,code,1960,,,unchanged,O1/O5 tenant scoping via a relation that does not exist — does not compile
11-EDM-OS/system/edm-os/apps/api/src/quality/templates/dto/create-template.dto.ts,code,code,292,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/templates/templates.controller.ts,code,code,735,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/quality/templates/templates.service.ts,code,code,596,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/rfis/dto/create-rfi.dto.ts,code,code,326,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/rfis/dto/respond-rfi.dto.ts,code,code,108,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/rfis/dto/update-rfi.dto.ts,code,code,243,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/rfis/rfis.controller.ts,code,code,2140,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/rfis/rfis.module.ts,code,code,339,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/rfis/rfis.service.ts,code,code,4085,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/settings/settings.controller.ts,code,code,768,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/settings/settings.module.ts,code,code,373,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/settings/settings.service.ts,code,code,1279,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/site/dto/create-daily-report.dto.ts,code,code,867,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/site/dto/entries.dto.ts,code,code,576,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/site/dto/update-daily-report.dto.ts,code,code,369,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/site/reports.ts,code,code,3246,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/site/site.controller.ts,code,code,3000,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/site/site.module.ts,code,code,389,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/site/site.service.ts,code,code,7294,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/tenders/dto/create-tender.dto.ts,code,code,765,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/tenders/dto/move-status.dto.ts,code,code,228,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/tenders/dto/update-tender.dto.ts,code,code,170,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/tenders/tenders.controller.ts,code,code,2113,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/tenders/tenders.module.ts,code,code,257,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/tenders/tenders.service.ts,code,code,3362,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/trades/dto/create-progress.dto.ts,code,code,877,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/trades/dto/update-progress.dto.ts,code,code,311,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/trades/trades.controller.ts,code,code,1620,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/trades/trades.module.ts,code,code,405,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/trades/trades.service.ts,code,code,2511,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/variations/dto/create-variation.dto.ts,code,code,323,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/variations/dto/move-status.dto.ts,code,code,172,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/variations/dto/update-variation.dto.ts,code,code,240,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/variations/variations.controller.ts,code,code,1943,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/variations/variations.module.ts,code,code,388,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/src/variations/variations.service.ts,code,code,3950,,,unchanged,
11-EDM-OS/system/edm-os/apps/api/tsconfig.json,code,live,306,,,unchanged,
